Circularities,Center_x,Center_y,Radius,Radius_Î¼m
0.8097961552280976,609.1824340820312,1592.026123046875,15.976566314697266,2.535962907094804
0.8776181461042953,1299.6192626953125,1567.5230712890625,22.24147605895996,3.53039302523174
0.8753273102013924,1055.0625,1561.96875,25.562618255615234,4.057558453272259
0.8799975465020267,274.9924621582031,1551.427734375,22.46285629272461,3.565532744876922
0.8045241927034678,689.5,1568.31689453125,41.203277587890625,6.540202791728671
0.8933672769451165,1166.4163818359375,1557.352294921875,33.295616149902344,5.285018436492435
0.881265098916277,984.9175415039062,1565.1915283203125,43.21553039550781,6.859607999286954
0.8847377011936233,909.0,1549.6448974609375,34.875144958496094,5.53573729499938
0.8025425312269243,451.1976318359375,1572.9937744140625,66.66976165771484,10.582501850430928
0.8878237478407826,107.96363830566406,1526.0,28.82655906677246,4.575644296313089
0.8888310841847742,1561.1102294921875,1538.61865234375,47.031497955322266,7.465317135765439
0.8645978282952992,249.5263214111328,1511.9473876953125,21.301605224609375,3.3812071785094244
0.8857679395731402,458.0,1493.5,5.590270042419434,0.8873444511776879
0.8397262335059593,9.979999542236328,1501.5,16.2139949798584,2.5736499968029203
0.8826079501538396,156.03030395507812,1485.8863525390625,15.524712562561035,2.4642400892954024
0.8990524609275721,1475.33349609375,1496.267333984375,27.053369522094727,4.294185638427734
0.8830185275254491,1136.70703125,1483.933837890625,22.26089096069336,3.5334747556656128
0.891420686068132,794.36669921875,1529.999755859375,68.39820861816406,10.856858510819693
0.8804527515687233,1319.1363525390625,1488.727294921875,32.503299713134766,5.159253922719804
0.873524640938012,1402.5,1491.0,39.195125579833984,6.221448504735553
0.8231047734375866,208.20492553710938,1450.0245361328125,8.45107650756836,1.3414407154870411
0.8966417569540307,16.61111068725586,1453.388916015625,17.87844467163086,2.8378483605763267
0.8052440543235231,1226.1768798828125,1489.8089599609375,61.355831146240234,9.73902081686353
0.8600729516589461,406.0,1414.0,8.24631118774414,1.3089382837689112
0.8223862983600182,1352.5,1408.5,8.746527671813965,1.3883377256847562
0.824203380678017,441.5,1429.0,39.94068145751953,6.339790707542782
0.8886832246502379,333.0,1459.63330078125,68.1049575805664,10.810310727074032
0.8969646421491407,1191.736328125,1390.0272216796875,42.49281311035156,6.744890969897074
0.908284224792053,813.1455688476562,1343.259521484375,6.128450870513916,0.9727699794466533
0.8998679575295804,1058.28857421875,1376.7418212890625,40.35292053222656,6.405225481305804
0.8915021422310102,746.8945922851562,1387.7747802734375,55.257686614990234,8.771061367458767
0.8896030810946797,1283.5396728515625,1371.0755615234375,44.44844055175781,7.055308024088542
0.8936062113342269,581.6737060546875,1433.51708984375,107.62345123291016,17.083087497287327
0.8609193860061145,790.5,1324.772705078125,8.164990425109863,1.2960302262079149
0.8908517097422445,435.4580993652344,1324.6448974609375,55.432979583740234,8.798885648212735
0.8363755060143532,1512.0,1262.5,6.500100135803223,1.0317619263179718
0.893675540715353,646.587890625,1286.968505859375,47.57801818847656,7.552066379123264
0.8675573747454437,1544.0,1251.5,20.42679786682129,3.242348867749411
0.8250014750384005,343.98858642578125,1270.7808837890625,64.41443634033203,10.224513704814608
0.8838962919880929,132.83009338378906,1210.8106689453125,9.189929008483887,1.4587188902355375
0.8559970156710671,1516.5421142578125,1202.7288818359375,18.629520416259766,2.957066732739645
0.8197597012145252,663.2415771484375,1202.7584228515625,32.785125732421875,5.203988211495536
0.872643966599625,611.0,1180.5,11.715475082397461,1.8595992194281683
0.8749985877857956,1534.738037109375,1172.261962890625,7.441639423370361,1.1812126068841844
0.8566472755101636,1450.1192626953125,1195.5711669921875,33.18550109863281,5.267539856925843
0.8945446409865515,772.5,1232.5,72.5431900024414,11.514792063879588
0.8691639553890917,1088.5,1180.5,38.347198486328125,6.086856902591766
0.881389640400788,821.0,1146.0,13.928488731384277,2.2108712272038535
0.8720923862014439,893.2926635742188,1146.243896484375,24.580469131469727,3.9016617668999567
0.9171656956014453,534.50634765625,1111.905029296875,12.572402000427246,1.9956193651471819
0.8730699079251203,659.4085083007812,1116.175048828125,22.586000442504883,3.5850794353182356
0.8688011031367404,1462.5726318359375,1107.306396484375,21.985782623291016,3.4898067656017484
0.8840183850091308,1405.1790771484375,1101.776123046875,18.314743041992188,2.90710207015749
0.8454208466921415,859.9642944335938,1088.3857421875,8.382482528686523,1.3305527823311942
0.8870716271437259,578.5181274414062,1077.1292724609375,29.666053771972656,4.708897424122644
0.8199772205443525,512.5,1056.5,10.700567245483398,1.6985027373783173
0.8922294301074252,1392.478271484375,1059.065185546875,22.43486976623535,3.5610904390849765
0.8998807847202426,1295.0,1098.0655517578125,64.01778411865234,10.16155303470672
0.8149579882315048,236.10714721679688,1202.4285888671875,4.146805763244629,0.658223137022957
0.8990592603274097,228.0,1160.0,5.099119663238525,0.8093840735299247
0.8824635223297516,313.8695068359375,1041.535400390625,25.279794692993164,4.012665824284629
0.8864635306811737,1551.2548828125,1076.736572265625,64.85587310791016,10.294583033001611
0.889441216510335,901.76025390625,1006.9083251953125,25.743488311767578,4.086267985994854
0.8898030480359153,1112.28662109375,998.3203125,39.53951644897461,6.276113722059462
0.8996652390656601,472.70556640625,996.1905517578125,41.52149963378906,6.590714227585566
0.9080710257736672,380.2549133300781,979.0607299804688,34.798954010009766,5.523643493652344
0.884214797955012,1221.8212890625,984.43798828125,59.28266906738281,9.409947471013146
0.8711813129550752,901.376220703125,934.6793212890625,22.12438201904297,3.51180666968936
0.8856874275340468,121.55575561523438,1026.1251220703125,130.32501220703125,20.686509874131943
0.865087340418615,271.8214416503906,917.0,17.969205856323242,2.852254897829086
0.8381134885931956,146.57691955566406,887.576904296875,7.887052536010742,1.251913100954086
0.8907989542951534,419.2431945800781,905.6395874023438,31.922935485839844,5.0671326167999755
0.8775025889657099,230.60076904296875,883.8488159179688,17.93699073791504,2.847141386970641
0.8830220994693806,1245.0,876.5,17.86766815185547,2.8361378018818204
0.839580916991046,1534.1192626953125,892.4036865234375,42.809627532958984,6.795178973485553
0.8558342281379083,1129.911865234375,894.8643188476562,58.6716194152832,9.312955462743366
0.8922850226362369,1382.09033203125,925.018798828125,88.1629638671875,13.994121248759921
0.8736130863729175,147.1041717529297,848.4877319335938,30.80057716369629,4.8889805021740145
0.9021225482096747,1463.8189697265625,811.358154296875,35.068790435791016,5.5664746723477805
0.8189480763172059,826.5,777.0,5.590270042419434,0.8873444511776879
0.8851829834065154,1104.5,797.5599975585938,31.350433349609375,4.976259261842758
0.8573716241035623,903.0,831.5,1.500100016593933,0.23811111374506874
0.884330327318351,1574.2054443359375,796.8973999023438,33.808292388916016,5.366395617288257
0.8892828330123421,1364.5,756.5,17.39262580871582,2.7607342553517173
0.8007610414774439,357.01263427734375,796.9192504882812,59.46333312988281,9.438624306330604
0.8763929072276949,217.81817626953125,755.1818237304688,22.049068450927734,3.4998521350678944
0.8590511707444606,128.77894592285156,737.6842041015625,8.607386589050293,1.3662518395317926
0.8583774035554971,1320.3260498046875,731.5869750976562,10.317644119262695,1.6377212887718564
0.9042650672876853,766.0250854492188,730.6223754882812,32.778724670410156,5.202972169906374
0.8173426210921234,328.3607482910156,682.7658081054688,11.8090238571167,1.874448231288365
0.8450733909370682,1496.7550048828125,680.090576171875,14.299941062927246,2.2698319147503567
0.8573716241035623,1263.5,785.0,1.500100016593933,0.23811111374506874
0.8894108523316303,109.27374267578125,666.58935546875,25.774728775024414,4.091226789686415
0.88954540267216,528.5494384765625,742.962890625,121.60291290283203,19.302049667116197
0.869667943579849,1486.9166259765625,619.0833129882812,4.360606670379639,0.692159788949149
0.8908422650606852,184.92774963378906,650.7427978515625,41.26524353027344,6.550038655598958
0.8910210237721736,1154.029541015625,636.3057861328125,43.828895568847656,6.956967550610739
0.8953842835987196,242.5,597.0,14.396280288696289,2.2851238553486173
0.897472358182911,320.44366455078125,601.9225463867188,40.073692321777344,6.360903543139261
0.8820418148397302,696.6348266601562,626.1032104492188,70.74845886230469,11.229914105127728
0.8607615399224771,15.308823585510254,574.0,20.745222091674805,3.2928923955039373
0.8787359485301657,420.5,598.0,51.90626525878906,8.239089723617312
0.893169154168844,99.9317398071289,578.8715209960938,43.45038986206055,6.89688727969215
0.8517501300351503,1566.5482177734375,573.1998291015625,39.89183044433594,6.332036578466022
0.8583144666111863,626.8646850585938,529.7941284179688,35.231971740722656,5.592376466781374
0.8798997513244919,432.0,502.0,12.80634880065918,2.0327537778824096
0.8161682841241599,950.2774658203125,630.8190307617188,157.93467712402344,25.06899636889261
0.8795215311235178,1457.3048095703125,500.84893798828125,59.228668212890625,9.401375906808036
0.8892555384712787,1323.0,443.0,11.401854515075684,1.8098181769961403
0.890498171209375,615.1669921875,436.84564208984375,21.034273147583008,3.3387735154893665
0.8085181428902574,505.0,463.0,2.0000998973846436,0.31747617418803864
0.9023044215923033,924.1199951171875,445.760009765625,44.56098556518555,7.073172311934214
0.8646961679358204,1423.26318359375,416.631591796875,18.14845085144043,2.8807064843556236
0.8745212576111195,172.0,404.0,19.924957275390625,3.162691631014385
0.8714646463829057,1373.5,377.0,2.6926822662353516,0.4274098835294209
0.8887233682647034,538.8782958984375,379.335205078125,22.359256744384766,3.549088372124566
0.8872747504561183,724.41845703125,349.40216064453125,12.228473663330078,1.941027565607949
0.8083480220502668,196.5,335.0,4.609872341156006,0.7317257684374613
0.8945317669993914,258.1213684082031,379.49713134765625,53.20391845703125,8.445066421750992
0.8836640128990843,330.04840087890625,317.3709716796875,20.823720932006836,3.305352528889974
0.8897295144545225,426.0465087890625,355.1346130371094,68.98173522949219,10.949481782459078
0.8915267855434297,1404.7021484375,303.0815734863281,29.580917358398438,4.695383707682292
0.8849793050532275,152.3597869873047,307.01025390625,35.71309280395508,5.668744889516679
0.8836284042744837,970.1363525390625,333.2272644042969,59.85504913330078,9.500801449730282
0.8892285588536074,1120.1751708984375,370.0068664550781,98.0235824584961,15.559298802935889
0.8605675642317356,825.8720703125,303.727294921875,35.142513275146484,5.578176710340712
0.8138227276856467,395.6233825683594,273.1558532714844,9.798575401306152,1.5553294287787542
0.8812204406954062,895.0596923828125,280.223876953125,21.791372299194336,3.458947983999101
0.8988121102043656,1287.3004150390625,291.8094177246094,66.13445281982422,10.497532193622892
0.8464599850028854,783.5,239.5,19.96256446838379,3.1686610267275857
0.8947849485045271,696.1246948242188,268.19281005859375,51.0328483581543,8.100452120341952
0.8763613267237202,579.2880249023438,227.03836059570312,21.65357208251953,3.437074933733259
0.9007242782562264,1520.71240234375,236.45462036132812,46.93941879272461,7.450701395670573
0.8716458153536779,207.6507110595703,224.55673217773438,36.22837829589844,5.750536237444196
0.8230366097517928,527.5,192.0,6.800835609436035,1.0794977157834977
0.8870864588579793,441.9315185546875,220.0587158203125,55.99141311645508,8.887525891500806
0.8930668642764804,306.15972900390625,225.02066040039062,60.686668395996094,9.632804507300968
0.896254306947509,641.3175659179688,171.47911071777344,17.572345733642578,2.789261227562314
0.8738887298302722,141.75173950195312,180.8995361328125,28.053119659423828,4.452876136416481
0.8419737356396166,172.26922607421875,137.26922607421875,4.623497486114502,0.7338884898594448
0.893486737899162,1230.071533203125,185.93247985839844,55.45045852661133,8.8016600835891
0.8934819157615612,227.44839477539062,151.98309326171875,30.25786781311035,4.802836160811167
0.8701160182522066,1549.874755859375,149.5758056640625,30.200698852539062,4.793761722625248
0.8257571539212478,63.02295684814453,133.78219604492188,32.68846893310547,5.188645862397694
0.8279402592399212,1277.5,112.5,12.349188804626465,1.9601886991470578
0.8898477975072062,583.5,137.0,38.733158111572266,6.1481203351702005
0.8001063703614795,868.5,66.5,2.9155757427215576,0.46278980043199325
0.8263141947222461,1235.0,57.0,24.738733291625977,3.9267830621628534
0.8885071927772769,745.3676147460938,124.86324310302734,93.38290405273438,14.82268318297371
0.8575525464369975,212.64083862304688,56.13380432128906,44.34866714477539,7.039470975361173
0.8660782518624515,796.0,20.5,9.962529182434082,1.5813538384816004
0.8648689442084502,1404.13818359375,68.88294982910156,109.48462677001953,17.378512185717387
0.8250984382541907,615.3930053710938,39.80099868774414,61.28901672363281,9.728415352957589
0.8244623511870369,487.32501220703125,67.40454864501953,69.21741485595703,10.986891246977306
0.8941024475981094,67.5,48.5,56.30729293823242,8.937665545751178
0.816016236408195,8.257575988769531,8.257575988769531,11.678075790405273,1.8536628238738528
